Year,ID,Gen,Variety,Moist,DM,Cprot,Psolu,ADICP,ADICP_pct,NDICP,CP_Av,ADF,aNDF,aNDFo,Ligin,Starc,Su_WS,Su_ES,Ash,Ca,P,Mg,K,S,Fat,T_NDFd30,T_NDFd48,NDFD120,NDFD240,S_NDFd24,S_NDFd30,NDF_I,NDF_Kd,TTNDFD,S_NDFd48,uNDF30,uNDF120,uNDF240,RUP,NDF_D,RFV,T_RFQ,S_RFQ,TTNDFD,NFC,T_Milk30_TDN,T_Milk30_NEL,T_Milk30_NEG,T_Milk30_NEM,T_Milk30,T_Milk48_TDN,T_Milk48_NEL,T_Milk48_NEG,T_Milk48_NEM,T_Milk48_S,S_Milk30_TDN,S_Milk30_NEL,S_Milk30_NEG,S_Milk30_NEM,S_Milk30,S_Milk48_TDN,S_Milk48_NEL,S_Milk48_NEG,S_Milk48_NEM,S_Milk48_S,Lig_TDN,Lig_NEL,Lig_NEG,Lig_NEM,NRC,Cal_TDN,ADF_TDN,ADF_NEL,ADF_NEG,ADF_NEM
18,11107,83,440497,5.45,94.55,19.79,28.82,0.43,2.15,0.46,19.37,29.63,37.84,35.49,6.01,3.08,8.17,7.53,8.04,1.08,0.27,0.27,2.18,0.26,2.14,47.74,59.66,61.24,62.82,28.71,32.76,37.18,2.83,35.9,45.31,19.77,14.67,14.07,26.41,5.05,162,181.92,155.23,38.6,32.64,64.24,0.66,0.42,0.69,3032.71,63.91,0.66,0.42,0.69,3117.51,60.99,0.64,0.37,0.63,2800.42,61.11,0.64,0.37,0.64,2925.68,63.42,0.68,0.41,0.68,2.4,,,,,
18,11108,39,468055,5.29,94.71,18.58,27.35,0.47,2.55,0.61,18.1,32.14,40.32,37.2,6.56,3.29,7.31,6.41,8.44,1.07,0.26,0.29,2.06,0.25,2.17,45.95,54.31,55.16,59.45,29.39,33.72,40.55,3.17,35.8,45.25,21.79,18.08,16.35,27.79,5.46,147,154.97,141.62,38.4,31.1,62.08,0.63,0.39,0.65,2867.38,60.75,0.63,0.37,0.63,2899.85,59.83,0.62,0.35,0.61,2688.27,59.46,0.62,0.34,0.61,2789.48,61.51,0.66,0.38,0.64,2.34,,,,,
18,11109,9,467950,5.3,94.7,22.04,31.62,0.51,2.32,1.04,21.53,34.29,41.95,39.33,7.02,1.43,6.77,5.48,8.77,1.27,0.31,0.33,2.17,0.28,2.04,47.66,57.57,59.06,60.55,31.92,35.6,39.45,3.39,37.6,47.62,21.96,17.17,16.55,25.42,5.74,138,153.98,138.38,40.29,26.24,61.53,0.62,0.38,0.64,2789.5,60.51,0.62,0.36,0.63,2840.88,59.44,0.61,0.34,0.61,2619.51,58.98,0.61,0.34,0.6,2719.55,60.06,0.66,0.35,0.62,2.35,,,,,
18,11110,147,Roadrunner,5.33,94.67,21.61,33.96,0.52,2.39,0.84,21.09,31.91,40.14,37.02,6.46,2.62,6.67,5.74,8.28,1.05,0.31,0.3,2.22,0.28,2.23,47.26,56.78,57.47,61.89,30.93,35.96,38.11,3.13,37.1,47.24,21.17,17.07,15.3,28.77,5.49,148,162.33,147.59,40.1,28.59,62.89,0.64,0.4,0.67,2918.26,61.83,0.64,0.38,0.65,2965.86,61.22,0.63,0.37,0.64,2766.84,60.48,0.63,0.36,0.62,2851.95,62.01,0.68,0.39,0.65,2.39,,,,,
18,11111,168,AFX012,5.47,94.53,20.97,29.78,0.46,2.18,0.72,20.52,30.57,38.24,35.71,6.23,2.68,7.65,6.97,8.3,1.13,0.28,0.31,2.19,0.29,2.06,47.32,58.56,60.24,61.91,29.02,33.18,38.09,2.99,36.3,45.66,20.15,15.21,14.57,25.78,5.21,158,176.08,153.16,38.84,31.14,63.6,0.65,0.41,0.68,2982.27,63.1,0.65,0.4,0.67,3058.07,60.7,0.64,0.37,0.63,2767.75,60.73,0.64,0.37,0.63,2889.49,62.71,0.68,0.4,0.67,2.4,,,,,
18,11112,160,PGI529,5.53,94.47,19.29,31.76,0.45,2.34,0.46,18.84,30.76,40.7,37.56,6.07,3.54,6.94,6,8.18,0.92,0.28,0.25,2.27,0.24,2.18,48.72,56.9,60.18,64.64,29.94,35.35,35.36,2.71,36.2,46.56,20.87,16.21,14.39,29.32,5.05,148,159.82,143.15,39.72,30.12,63.18,0.64,0.41,0.67,2917.88,61.52,0.63,0.38,0.64,2937.69,60.57,0.63,0.36,0.63,2721.88,59.86,0.62,0.35,0.61,2808.39,62.29,0.67,0.39,0.66,2.37,,,,,
18,11113,60,262544,5.63,94.37,20.73,31.4,0.47,2.29,0.6,20.25,31.66,39.96,37.55,6.48,2.4,7.74,7.04,7.73,1.1,0.28,0.31,2.02,0.27,2.01,46.69,55.07,59.24,62.64,25.14,30.63,37.36,2.68,34.9,42.93,21.3,16.29,14.93,27.16,4.76,150,159.55,138.99,36.9,30.17,62.95,0.64,0.4,0.67,2931.55,61.56,0.64,0.38,0.64,2962.18,58.92,0.63,0.34,0.6,2663.82,59.23,0.63,0.34,0.6,2796.19,62.26,0.67,0.39,0.66,2.38,,,,,
18,11114,157,Mallard,5.53,94.47,20.89,33.74,0.52,2.5,0.58,20.37,31.59,39.45,36.44,6.56,2.8,7.13,6.16,7.71,1.01,0.29,0.28,2.31,0.26,2.15,46.63,56.51,58.76,61.01,32.36,38.45,38.99,3.22,37.1,47.91,21.05,16.27,15.38,28.77,5.75,152,166.11,153.51,40.64,30.37,63.34,0.65,0.41,0.68,2967.51,62.45,0.64,0.39,0.66,3023.3,63.14,0.65,0.41,0.67,2886.49,61.44,0.64,0.38,0.64,2926.33,62.46,0.68,0.39,0.66,2.39,,,,,
18,11115,62,253950,5.56,94.44,19.53,28.52,0.45,2.28,0.57,19.09,31.44,40.24,37.73,6.46,2.96,7.58,6.86,7.88,1.08,0.26,0.3,2.07,0.25,2.08,45.72,55.32,56.89,60.37,28.22,32.77,39.63,2.85,34.6,44.07,21.84,17.35,15.95,26.79,5.14,149,158.74,140.16,37.53,30.83,62.4,0.64,0.39,0.66,2898.72,61.49,0.64,0.38,0.64,2952.63,59.78,0.63,0.35,0.61,2701.46,59.46,0.63,0.34,0.61,2803.43,62.15,0.67,0.39,0.66,2.37,,,,,
18,11116,81,452437,5.52,94.48,18.39,27.62,0.44,2.37,0.49,17.95,31.41,40.68,37.5,6.35,3.48,7.31,6.32,8.02,0.97,0.26,0.25,2.14,0.24,2.1,47.12,56.67,56.77,61.45,29.79,34.94,38.55,3.11,36.7,46.41,21.51,17.59,15.68,27.67,5.4,147,159.61,143.15,39.44,31.31,62.65,0.64,0.4,0.66,2897.31,61.58,0.63,0.38,0.64,2945.08,60.49,0.63,0.36,0.62,2723.34,59.93,0.63,0.35,0.61,2816.81,61.99,0.66,0.39,0.65,2.35,,,,,
18,11117,201,22338_VernalFD2,5.5,94.5,21.86,31.39,0.55,2.51,1.01,21.31,33.91,41.68,38.99,7.05,1.45,6.78,5.94,8.25,1.24,0.3,0.33,2.03,0.28,2.03,45.79,55.59,57.29,60.75,27.61,32.17,39.25,2.86,34.9,43.96,22.6,17.8,16.36,25.24,5.08,139,151.63,132.41,37.48,27.18,61.38,0.62,0.38,0.64,2807.54,60.5,0.62,0.36,0.63,2863.91,58.37,0.61,0.33,0.59,2592.42,58.29,0.61,0.32,0.58,2706.79,60.55,0.66,0.36,0.63,2.36,,,,,
18,11118,65,212104,5.44,94.56,20.8,28.07,0.48,2.32,0.88,20.32,32.71,39.97,37.7,6.76,2.26,7.08,6.7,8.92,1.28,0.28,0.36,1.99,0.29,1.93,44.69,54.46,57.58,60.05,27.71,31.91,39.95,3.34,37.1,45.27,22.11,16.95,15.97,23.18,5.39,148,155.27,141.71,38.49,29.27,61.02,0.62,0.37,0.63,2794.98,60.26,0.62,0.36,0.62,2855.46,58.44,0.61,0.33,0.59,2598.54,58.96,0.62,0.34,0.6,2743.59,60.73,0.66,0.37,0.63,2.35,,,,,
18,11119,30,502460,5.55,94.45,18.63,25.85,0.44,2.38,0.65,18.18,30.39,38.92,36.1,5.96,3.92,7.83,7.05,8.48,1.04,0.26,0.3,2.15,0.25,2.1,47.78,59.74,60.5,64.32,28.63,33.01,35.68,2.7,35.9,45.48,20.32,15.38,13.89,25.91,4.93,156,175.29,149.03,38.84,32.52,63.41,0.65,0.41,0.68,2957.57,63.08,0.64,0.4,0.67,3042.69,60.18,0.63,0.36,0.62,2728.27,60.25,0.63,0.36,0.62,2850.92,62.68,0.67,0.4,0.66,2.37,,,,,
18,11120,144,22277_5246FD3,5.56,94.44,20.52,31.11,0.45,2.22,0.57,20.06,30.89,39.15,37.14,6.28,2.75,7.76,7.22,7.71,1.05,0.28,0.29,2.16,0.27,2.04,48.6,60.09,60.2,62.82,30.04,35.51,37.18,3.27,38.4,47.79,20.12,15.58,14.55,26.09,5.47,154,176.39,154.55,40.63,31.15,64.17,0.65,0.42,0.69,3010.24,63.62,0.65,0.41,0.68,3084.95,61.78,0.64,0.38,0.65,2823.01,61.45,0.64,0.38,0.64,2929.01,62.85,0.68,0.4,0.67,2.4,,,,,
18,20101,80,452438,4.66,95.34,27,35.72,0.44,1.64,1.01,26.56,30.58,33.8,29.89,6.27,0.66,6.28,3.57,12.76,1.47,0.35,0.39,2.5,0.37,1.66,49.87,62.22,62.39,62.56,29.69,32.29,37.44,5.6,47.1,53.35,16.94,12.71,12.66,17.14,6.75,179,197.85,184.44,45.31,25.79,61.64,0.62,0.38,0.65,2793.39,61.31,0.62,0.38,0.64,2878.6,57.88,0.6,0.32,0.58,2524.12,60.54,0.61,0.36,0.63,2791.4,59.53,0.69,0.35,0.61,2.44,,,,,
18,20102,132,452500,4.5,95.5,27.33,37.31,0.48,1.77,1.07,26.85,30.98,34.41,29.57,6.3,0.65,6.3,3.58,12.56,1.42,0.35,0.38,2.52,0.36,1.67,49.83,63.7,64.36,65.02,32.98,37.31,34.98,5.27,47.9,55.52,17.26,12.26,12.04,18.95,6.77,175,198.21,186.32,47.16,25.1,61.56,0.62,0.38,0.64,2784.92,61.64,0.62,0.38,0.65,2892.07,59.82,0.61,0.35,0.61,2623.36,61.11,0.61,0.37,0.64,2818.01,59.47,0.69,0.34,0.61,2.44,,,,,
18,20103,202,Hi-Gest360,4.21,95.79,29.38,39.16,0.57,1.93,1.42,28.81,30.85,33.31,29.31,6.34,0.73,5.74,3.49,12.78,1.37,0.38,0.39,2.58,0.38,1.64,49.44,64.01,64.84,65.67,33.89,39.11,34.33,5.24,48.3,56.29,16.84,11.71,11.43,20.76,6.83,181,205.57,194.86,47.84,24.31,61.76,0.62,0.38,0.65,2811.69,62.04,0.62,0.39,0.65,2929.72,60.93,0.62,0.37,0.63,2695.99,61.67,0.62,0.38,0.65,2863.84,59.61,0.7,0.35,0.61,2.48,,,,,
18,20104,103,26751_5454,4.58,95.42,28.36,38.56,0.56,1.97,1.14,27.8,29.45,31.8,26.93,6.27,0.64,6.19,4.1,12.43,1.54,0.35,0.42,2.29,0.38,1.67,46.07,59.15,60.75,62.36,27.59,31.86,37.64,5.28,46,52.03,17.15,12.48,11.97,17.93,6.46,193,205.51,196.49,44.22,26.88,61.71,0.63,0.38,0.65,2845.76,61.84,0.63,0.38,0.65,2954.01,59.23,0.62,0.34,0.6,2639.38,61.52,0.63,0.38,0.64,2890.56,60.5,0.69,0.36,0.63,2.44,,,,,
18,20105,201,22338_VernalFD2,4.45,95.55,27.44,37.45,0.49,1.8,1.09,26.95,30.22,32.09,27.84,6.18,0.83,5.98,3.57,13.29,1.53,0.34,0.41,2.49,0.37,1.69,45.87,61.86,62.82,63.77,28.98,34.4,36.23,5.48,47.6,53.99,17.37,11.93,11.63,15.96,6.67,189,207.41,196.44,45.94,26.58,60.69,0.62,0.37,0.63,2758.81,61.56,0.62,0.38,0.64,2908.66,59.22,0.61,0.34,0.6,2608.89,61.1,0.62,0.37,0.64,2837.52,59.71,0.7,0.35,0.61,2.46,,,,,
18,20106,104,22287_ArcherFD5,4.28,95.72,28.17,36.79,0.53,1.89,1.24,27.63,30.16,31.71,26.77,6.33,0.91,6.36,3.74,12.41,1.5,0.33,0.42,2.25,0.39,1.69,44.82,61.4,61.91,62.42,26.89,31.07,37.58,5.35,46.3,52.02,17.5,12.08,11.92,17.19,6.45,192,211.94,197.41,44.23,27.26,61.46,0.63,0.38,0.64,2836.46,62.53,0.64,0.4,0.66,2997.91,59.09,0.62,0.34,0.6,2635.56,61.66,0.63,0.38,0.65,2903.03,60.56,0.69,0.36,0.63,2.44,,,,,
18,20107,43,467979,4.3,95.7,29.72,38.03,0.54,1.83,1.43,29.17,29.83,31.24,27.05,6,0.73,5.99,3.26,12.82,1.52,0.36,0.43,2.42,0.4,1.65,48.14,65.17,66.77,68.36,34.05,40.01,31.64,5.25,50.3,58.27,16.2,10.38,9.88,17.3,6.76,196,223.44,214.68,49.55,26,62.3,0.63,0.39,0.66,2878.4,63.24,0.64,0.41,0.67,3033.29,62.25,0.63,0.39,0.66,2803.78,63.15,0.64,0.41,0.67,2981.97,60.74,0.7,0.37,0.63,2.47,,,,,
18,20108,154,BlueJayHR,4.26,95.74,29.62,38.4,0.52,1.75,1.3,29.1,29.28,31.45,28.18,5.79,0.72,6.05,3.39,12.81,1.43,0.37,0.41,2.63,0.4,1.73,51.59,70.12,70.14,70.16,34.43,40.78,29.84,5.66,53,60.58,15.22,9.39,9.39,15.66,6.98,195,234.64,218.98,51.59,25.7,63.31,0.64,0.41,0.68,2930.76,64.4,0.64,0.43,0.7,3093.61,62.48,0.63,0.39,0.66,2813.45,63.73,0.64,0.41,0.68,3010.74,61.01,0.7,0.37,0.63,2.47,,,,,
18,20109,40,468056,4.17,95.83,28.91,38.71,0.57,1.96,1.13,28.35,29.64,31.04,26.9,6.11,0.59,5.92,3.48,12.4,1.5,0.36,0.42,2.63,0.4,1.8,46.29,64.76,65.57,66.38,32.47,38.25,33.62,5.15,48.6,56.17,16.67,10.69,10.44,17.68,6.65,197,225.77,212.82,47.75,26.98,62.31,0.64,0.39,0.66,2897.32,63.73,0.64,0.41,0.68,3078.27,62.19,0.64,0.39,0.66,2819.4,63.17,0.64,0.41,0.67,3001.33,61.14,0.7,0.37,0.64,2.47,,,,,
18,20110,78,452475,4.29,95.71,28.35,38.53,0.49,1.74,0.94,27.86,29.61,31.61,28.36,6.03,0.58,6.34,3.64,12.43,1.52,0.36,0.41,2.52,0.39,1.74,48.78,64.65,65.6,66.56,32.42,37.28,33.44,5.51,49.8,56.99,16.19,10.87,10.57,16.34,6.83,194,220.57,209.86,48.46,26.81,62.64,0.63,0.4,0.66,2898.96,63.28,0.64,0.41,0.68,3036.63,61.35,0.63,0.38,0.64,2758.48,62.96,0.64,0.4,0.67,2973.15,60.93,0.7,0.37,0.63,2.46,,,,,
18,20111,91,405068_Mandan1271,4.21,95.79,28.29,35.8,0.47,1.68,1.29,27.81,29.7,31.16,26.36,5.9,0.87,5.78,2.85,14.09,1.53,0.34,0.44,2.31,0.41,1.77,47.77,63.33,64.79,66.25,28.81,32.93,33.75,5.68,50.1,56.04,16.27,10.97,10.51,14.6,6.66,196,215.98,206.39,47.67,25.99,61.13,0.62,0.37,0.64,2780.43,61.74,0.62,0.38,0.65,2917.04,58.59,0.61,0.33,0.59,2569.29,61.5,0.62,0.38,0.64,2857.36,59.8,0.7,0.35,0.61,2.47,,,,,
18,20112,48,502462,4.13,95.87,29.06,39.53,0.62,2.13,1.17,28.45,31.48,32.01,28.74,6.57,0.57,5.85,2.99,12.16,1.51,0.36,0.44,2.38,0.4,1.66,43.92,58.13,62.24,65.61,34.33,40.17,34.39,5.09,47.8,56.12,17.95,12.09,11.01,17.77,6.8,187,202.14,205.46,47.7,26.26,61.15,0.63,0.37,0.64,2818.53,61.71,0.63,0.38,0.65,2949.96,62.5,0.63,0.39,0.66,2820.59,62.77,0.64,0.4,0.67,2964.13,60.28,0.69,0.36,0.62,2.45,,,,,
18,20113,72,182238,4.21,95.79,27.18,36.36,0.6,2.23,1.17,26.57,30.99,32.82,28.5,6.54,0.56,6.23,3.85,12.46,1.59,0.32,0.41,2.35,0.37,1.57,44.34,59.26,61.65,64.04,30.62,35.99,35.96,5.31,47.4,54.31,18.27,12.59,11.8,17.19,6.69,184,198.07,194.22,46.18,27.15,60.55,0.62,0.36,0.63,2761.63,61.27,0.62,0.37,0.64,2902.21,60.16,0.62,0.36,0.62,2671.32,61.56,0.62,0.38,0.64,2872.76,59.59,0.69,0.35,0.61,2.45,,,,,
18,20114,178,LS605,4.45,95.55,28.35,38.02,0.49,1.73,1,27.86,28.6,30.3,26.73,5.93,0.71,6.22,4.02,12.95,1.55,0.34,0.43,2.37,0.4,1.7,45.81,61.7,63.12,64.54,27.12,32.98,35.46,5.67,48.8,54.47,16.42,11.17,10.74,14.93,6.64,205,221.84,212.41,46.4,27.7,61.84,0.63,0.38,0.65,2861.81,62.65,0.64,0.4,0.66,3009.15,59.96,0.63,0.35,0.62,2685.96,62.38,0.64,0.39,0.66,2948.24,60.98,0.7,0.37,0.63,2.46,,,,,
18,20115,110,22333_Sutter,4.39,95.61,27.96,36.9,0.49,1.75,1.07,27.47,30.09,32.15,27.63,6.24,0.81,6.05,3.59,12.78,1.58,0.34,0.45,2.15,0.4,1.62,45.46,58.92,61.01,63.09,26.73,31.43,36.91,5.63,47.5,53.12,17.53,12.54,11.87,16.27,6.6,189,201.04,195.16,45.2,26.56,60.91,0.62,0.37,0.63,2782.47,61.18,0.62,0.37,0.64,2898.15,58.43,0.61,0.33,0.59,2576.77,61.22,0.62,0.37,0.64,2854.93,60.04,0.69,0.35,0.62,2.43,,,,,
18,20116,16,467960,4.4,95.6,27.63,36.77,0.5,1.82,1.11,27.12,30.61,32.57,29.1,6.35,0.66,6.24,3.32,12.29,1.55,0.35,0.44,2.28,0.38,1.66,45.09,59.53,61.18,62.83,28.03,32.94,37.17,5.68,47.5,53.43,17.88,12.64,12.1,16.36,6.74,186,201.24,194.61,45.47,26.96,61.15,0.63,0.37,0.64,2806.61,61.7,0.63,0.38,0.65,2937.62,59.34,0.62,0.34,0.6,2638.85,61.67,0.63,0.38,0.65,2890.51,60.3,0.69,0.36,0.62,2.43,,,,,
18,20117,44,Legend_FD4,4.35,95.65,27.79,39.76,0.54,1.93,0.86,27.25,29.98,32.96,28.55,6.22,0.59,6.27,4.49,12.23,1.47,0.36,0.4,2.48,0.36,1.58,49.31,61.7,63.88,66.06,30.99,37.04,33.94,5.49,49.4,56.29,16.71,11.9,11.18,16.92,6.77,185,203.39,198.3,47.91,26.3,62.17,0.63,0.39,0.66,2848.08,61.9,0.63,0.39,0.65,2935.88,60.56,0.62,0.36,0.63,2691.73,62.13,0.63,0.39,0.65,2902.56,60.16,0.69,0.36,0.62,2.43,,,,,
18,20118,51,491398,4.64,95.36,28.3,38.6,0.53,1.86,0.93,27.77,28.31,30.15,26.85,6.2,0.84,6.73,4.62,11.44,1.52,0.34,0.41,2.33,0.39,1.79,42.1,59.06,59.34,59.63,26.37,31.97,40.37,5.06,43.4,49.42,17.46,12.26,12.17,16.98,6.39,206,221.75,206.6,42.04,29.25,62.35,0.65,0.39,0.66,2938.73,63.65,0.66,0.41,0.68,3113.94,61.22,0.65,0.37,0.64,2806.34,62.68,0.65,0.4,0.66,3012.03,62.23,0.71,0.39,0.66,2.49,,,,,
18,20119,130,467928,4.66,95.34,28.86,38.62,0.51,1.77,1.06,28.35,28.62,31.46,27.23,5.88,0.65,6.5,4.15,11.54,1.46,0.37,0.41,2.38,0.38,1.81,50.68,65.84,66.23,66.62,32.24,37.31,33.38,5.21,49,56.34,15.52,10.63,10.5,16.97,6.64,197,227.93,212.58,47.88,27.38,64.29,0.65,0.42,0.69,3023.74,64.62,0.65,0.43,0.7,3145.17,62.44,0.64,0.39,0.66,2852.06,63.84,0.65,0.42,0.69,3055.95,62.16,0.71,0.39,0.66,2.49,,,,,
18,20120,166,Hi-Gest660,4.69,95.31,29.84,38.49,0.56,1.87,1.35,29.28,27.87,28.66,24.97,5.98,0.91,6.25,4.28,12.47,1.59,0.35,0.47,2.06,0.43,1.67,42.61,57.93,58.64,63.01,23.64,30.95,36.99,5.55,47.3,52.22,16.44,11.85,10.6,16.48,6.42,218,228.65,223.11,44.56,28.71,62.32,0.65,0.39,0.66,2930.28,63.14,0.65,0.41,0.67,3079.41,60.78,0.64,0.37,0.63,2770.73,63.17,0.65,0.41,0.67,3036.11,62.02,0.71,0.39,0.65,2.5,,,,,
18,20201,54,340117,4.88,95.12,26.68,36.42,0.52,1.94,0.8,26.16,29.52,32.15,27.99,6.46,0.61,7.28,4.84,11.13,1.6,0.32,0.43,2.08,0.37,1.7,44.26,57.79,58.42,59.06,24.86,29.15,40.94,5.3,43.6,48.96,17.92,13.37,13.16,16.84,6.39,191,203.43,190.31,41.64,29.13,62.17,0.64,0.39,0.66,2903.49,62.54,0.64,0.4,0.66,3024.27,59.17,0.63,0.34,0.6,2668.87,61.69,0.64,0.38,0.65,2931.23,61.36,0.69,0.38,0.64,2.44,,,,,
18,20202,15,467959,4.72,95.28,28.83,37.66,0.49,1.7,1.15,28.34,28.26,30.02,26.37,5.94,0.79,6.75,3.94,12.07,1.55,0.35,0.43,2.19,0.4,1.82,46.39,61.4,62.01,62.62,28.19,34,37.38,5.16,45.9,52.28,16.09,11.41,11.22,15.48,6.48,207,226.93,212.95,44.48,28.41,63.22,0.65,0.41,0.67,2976.79,63.77,0.65,0.42,0.68,3109.88,61.55,0.64,0.38,0.64,2812.72,63.01,0.65,0.4,0.67,3020.25,62.15,0.71,0.39,0.66,2.49,,,,,
18,20203,201,22338_VernalFD2,4.26,95.74,28.09,37.26,0.55,1.97,1.15,27.53,29.97,31.16,26.31,6.35,0.82,6,3.25,12.73,1.58,0.34,0.45,2.29,0.41,1.73,41.59,56.64,59.15,61.65,28.27,32.63,38.35,5.02,44.7,51.18,18.2,12.73,11.95,15.62,6.39,196,203.74,198.78,43.48,27.45,60.45,0.63,0.36,0.62,2779.56,61.36,0.63,0.38,0.64,2930.7,59.7,0.62,0.35,0.61,2669.16,61.42,0.63,0.38,0.64,2889.66,60.43,0.69,0.36,0.62,2.44,,,,,
18,20204,6,170535_Yonca,4.36,95.64,28.72,36.68,0.52,1.82,1.3,28.2,29.27,31.32,27.64,6.16,0.75,6.53,3.61,11.91,1.49,0.35,0.43,2.19,0.41,1.78,46.57,61.01,61.78,62.55,28.46,33.35,37.45,5.33,46.3,52.59,16.74,11.97,11.73,17.15,6.57,196,215.92,203.68,44.72,27.57,62.81,0.64,0.4,0.67,2937.72,63.24,0.65,0.41,0.67,3063.12,60.78,0.64,0.37,0.63,2755.3,62.62,0.64,0.4,0.66,2982.74,61.55,0.7,0.38,0.64,2.48,,,,,
18,20205,33,467978,4.34,95.66,29.42,40.43,0.65,2.2,1.19,28.77,30.29,32,27.45,6.25,0.57,6.31,3.76,11.76,1.43,0.38,0.41,2.65,0.38,1.72,48.06,64.07,66.89,69.71,40.04,46.47,30.29,4.46,48.5,59.48,16.62,10.6,9.69,19.22,6.74,190,218.33,215.25,50.47,26.29,62.93,0.64,0.4,0.67,2931.41,63.65,0.64,0.41,0.68,3073.57,65.36,0.65,0.44,0.71,2984.4,64.17,0.65,0.42,0.69,3055.2,61.11,0.7,0.37,0.64,2.47,,,,,
18,20206,100,467936,4.44,95.56,30.52,39.89,0.54,1.77,1.24,29.98,27.97,29.11,25.25,5.74,0.55,6.39,3.81,12.23,1.55,0.38,0.44,2.41,0.41,1.79,48.24,65.5,67.06,68.63,32.97,39.91,31.37,5.1,50,57.87,15.07,9.59,9.13,15.78,6.61,214,244.37,233.74,49.23,27.59,63.97,0.66,0.42,0.69,3027.72,64.9,0.66,0.43,0.7,3183.65,63.86,0.66,0.42,0.69,2949.69,64.64,0.66,0.43,0.7,3122.46,62.51,0.72,0.4,0.66,2.52,,,,,
18,20207,179,LS206,4.2,95.8,29.06,38.33,0.57,1.97,1.44,28.49,29.99,31.65,26.47,6.17,0.85,5.88,3.62,13.15,1.46,0.36,0.44,2.29,0.4,1.59,45.66,61.81,64.11,66.4,28.58,35.32,33.6,5.55,49.8,56.01,17.2,11.36,10.63,16.83,6.64,193,210.78,204.86,47.72,25.99,60.96,0.62,0.37,0.63,2785.44,61.87,0.63,0.38,0.65,2937.68,59.94,0.62,0.35,0.61,2659.17,61.98,0.63,0.39,0.65,2898.27,59.95,0.71,0.35,0.61,2.49,,,,,
18,20208,126,467938,4.08,95.92,27.33,36.49,0.52,1.9,1.23,26.81,31.47,33.92,29.62,6.39,0.73,5.57,2.98,13.33,1.51,0.35,0.43,2.37,0.38,1.56,47.62,62.35,63.79,65.23,28.82,33.58,34.77,5.96,50.1,55.96,17.76,12.28,11.79,15.14,6.88,177,195.58,188.16,47.66,25.09,60.25,0.61,0.36,0.62,2698.47,60.71,0.61,0.37,0.63,2825.29,57.78,0.59,0.32,0.57,2497.36,60.68,0.61,0.37,0.63,2777.66,58.65,0.68,0.33,0.59,2.41,,,,,
18,20209,92,340123,4.09,95.91,26.66,36.78,0.53,2,1.02,26.12,32.19,34.98,32.02,6.88,0.6,6.07,3.53,11.81,1.45,0.33,0.4,2.27,0.36,1.5,44.53,58.11,59.2,60.29,27.2,32.78,39.71,5.82,45.9,51.71,19.41,14.27,13.89,17.1,6.88,170,182.47,175.18,44.06,26.06,59.99,0.61,0.35,0.62,2710.34,60.39,0.61,0.36,0.62,2831.83,58.17,0.6,0.32,0.58,2545.52,60.22,0.61,0.36,0.62,2777.69,59.01,0.68,0.34,0.6,2.41,,,,,
18,20210,74,AFX019,4.09,95.91,28.91,39.27,0.5,1.74,0.97,28.41,29.6,30.53,26.41,6.12,0.52,5.84,3.42,12.51,1.48,0.35,0.43,2.45,0.41,1.68,42.94,59.93,60.13,64.94,27.27,34.75,35.06,5.51,48.6,54.59,17.42,12.17,10.7,14.69,6.6,201,216.83,212.03,46.54,27.34,61.22,0.63,0.37,0.64,2833.17,62.48,0.64,0.39,0.66,3006,60.83,0.63,0.37,0.63,2742.83,62.66,0.64,0.4,0.66,2971.05,61.06,0.7,0.37,0.64,2.47,,,,,
18,20211,28,499659,4.45,95.55,31.34,40.93,0.61,1.94,1.55,30.74,27.78,29.27,25.86,5.52,0.74,6.21,4.13,13.24,1.45,0.39,0.43,2.46,0.4,1.64,50.64,69.24,71.7,75.14,38.94,46.82,24.86,5.33,55.6,64.84,14.45,8.28,7.28,16.24,6.96,214,248.44,245.82,55.21,26.05,63.52,0.64,0.41,0.68,2968.51,64.59,0.65,0.43,0.7,3133.14,65.09,0.65,0.44,0.71,2979.44,65.24,0.65,0.44,0.71,3121.56,61.57,0.71,0.38,0.64,2.51,,,,,
18,20212,144,22277_5246FD3,4.44,95.56,28.31,38.24,0.48,1.68,1,27.83,28.7,30.86,26.89,5.97,0.82,6.57,4.04,11.81,1.45,0.35,0.43,2.27,0.4,1.79,45.87,62.03,62.92,63.81,28.37,33.98,36.19,5.33,47.2,53.53,16.7,11.44,11.17,15.22,6.55,201,222.21,209.61,45.55,28.24,62.81,0.65,0.4,0.67,2944.32,63.69,0.65,0.41,0.68,3095.44,61.23,0.64,0.37,0.64,2787.04,63.08,0.65,0.4,0.67,3015.57,61.99,0.71,0.39,0.65,2.48,,,,,
18,20213,202,Hi-Gest360,4.6,95.4,30.62,41.12,0.59,1.93,1.19,30.03,27.24,29.92,26.92,5.55,0.71,6.86,5.07,11.35,1.41,0.39,0.4,2.48,0.4,1.76,53.94,68.83,69.72,73.24,37.93,46.59,26.76,5.25,53.9,63.12,13.78,9.06,8.01,18.19,6.95,210,248.64,242.63,53.76,27.54,66.06,0.67,0.45,0.73,3153.72,66.11,0.67,0.45,0.73,3260.95,66.64,0.67,0.46,0.74,3108.65,66.42,0.67,0.46,0.73,3231.22,63.21,0.72,0.41,0.67,2.54,,,,,
